Marker,Time_stamp
wait,79993.56829568114
wait,79993.56830558112
wait,79993.56831528113
wait,79993.56832508113
wait,79993.56833768115
wait,79993.56834758114
wait,79993.56835748114
wait,79993.56836738116
wait,79993.56837728116
wait,79993.56838718116
wait,79993.56839698118
wait,79993.56840668118
wait,79993.56841648117
wait,79993.56842628117
wait,79993.56843608119
wait,79993.56844578119
wait,79993.56845558119
wait,79993.5684654812
wait,79993.56847518121
wait,79993.56848498121
wait,79993.5684947812
wait,79993.56850458121
wait,79993.56851438122
wait,79993.56852428122
wait,79993.56853418124
wait,79993.56854388124
wait,79993.56855368124
wait,79993.56856328124
wait,79993.56857308124
wait,79993.56858298124
wait,79993.56859288125
wait,79993.56860258126
wait,79993.56861238126
wait,79993.56862218126
wait,79993.56863188127
wait,79993.56864178128
wait,79993.56865148127
wait,79993.56866128127
wait,79993.56867118129
wait,79993.56868088129
wait,79993.56869068129
wait,79993.5687003813
wait,79993.56871028131
wait,79993.5687201813
wait,79993.5687299813
wait,79993.56873998132
wait,79993.56874968132
wait,79993.56875938132
wait,79993.56876928132
wait,79993.56877908134
wait,79993.56878888134
wait,79993.56879888133
wait,79993.56880858135
wait,79993.56881828135
wait,79993.56882808135
wait,79993.56883798135
wait,79993.56884788137
wait,79993.56885778136
wait,79993.56886748136
wait,79993.56887728137
wait,79993.56888698137
wait,79993.56889678138
wait,79993.56890648138
wait,79993.5689162814
wait,79993.5689259814
wait,79993.5689357814
wait,79993.5689457814
wait,79993.5689554814
wait,79993.5689653814
wait,79993.5689751814
wait,79993.56898488142
wait,79993.56899458142
wait,79993.56900448143
wait,79993.56901428144
wait,79993.56902418143
wait,79993.56903418143
wait,79993.56904388143
wait,79993.56905378145
wait,79993.56906358145
wait,79993.56907338146
wait,79993.56908308147
wait,79993.56909298146
wait,79993.56910268146
wait,79993.56911238146
wait,79993.56912248148
wait,79993.56913248148
wait,79993.56914228149
wait,79993.56915208149
wait,79993.56916188149
wait,79993.56917158149
wait,79993.56918128149
wait,79993.56919138151
wait,79993.56920118151
wait,79993.56921098151
wait,79993.56922078153
wait,79993.56923058152
wait,79993.56924028152
wait,79993.56924998152
wait,79993.56925978154
wait,79993.56926948154
wait,79993.56927928154
wait,79993.56928908156
wait,79993.56929888156
wait,79993.56930888155
wait,79993.56931868155
wait,79993.56933128157
wait,79993.56934438157
wait,79993.56935448157
wait,79993.56936498158
wait,79993.56937538159
wait,79993.56938558158
wait,79993.5693956816
wait,79993.5694057816
wait,79993.56941588159
wait,79993.56942618161
wait,79993.56943678162
wait,79993.56944908161
wait,79993.56946188162
wait,79993.56947228163
wait,79993.56948258163
wait,79993.56949328164
wait,79993.56950368165
wait,79993.56951458164
wait,79993.56952698164
wait,79993.56953968166
wait,79993.56955088166
wait,79993.56956158167
wait,79993.56957208167
wait,79993.56958278167
wait,79993.56959548166
wait,79993.56960668169
wait,79993.56961778169
wait,79993.56962898168
wait,79993.5696400817
wait,79993.5696526817
wait,79993.5696636817
wait,79993.56967478171
wait,79993.56968608171
wait,79993.56969948173
wait,79993.56971098173
wait,79993.56972188172
wait,79993.56973298175
wait,79993.56974438175
wait,79993.56975748175
wait,79993.56976878176
wait,79993.56978008176
wait,79993.56979098175
wait,79993.56980378176
wait,79993.56981468177
wait,79993.56982588177
wait,79993.56983688178
wait,79993.56985028178
wait,79993.56986148178
wait,79993.5698728818
wait,79993.5698951818
wait,79993.5699145818
wait,79993.56993078181
wait,79993.56994708182
wait,79993.56995888182
wait,79993.56997128183
wait,79993.56998388184
wait,79993.56999478185
wait,79993.57000758186
wait,79993.57002068186
wait,79993.57003288186
wait,79993.57004578187
wait,79993.57005978188
wait,79993.57007328187
wait,79993.57008608189
wait,79993.57009918189
wait,79993.5701125819
wait,79993.5701264819
wait,79993.5701408819
wait,79993.57015318192
wait,79993.57016578192
wait,79993.57017728192
wait,79993.57018968194
wait,79993.57020218193
wait,79993.57021348194
wait,79993.57023458194
wait,79993.57024858196
wait,79993.57026088196
wait,79993.57027278196
wait,79993.57028468198
wait,79993.57029678198
wait,79993.57030838197
wait,79993.57032308199
wait,79993.57033508198
wait,79993.57034588199
wait,79993.570357982
wait,79993.570370682
wait,79993.570381082
wait,79993.57039338202
wait,79993.57040538202
wait,79993.57041568201
wait,79993.57042758203
wait,79993.57043898203
wait,79993.57045208203
wait,79993.57046418205
wait,79993.57047768205
wait,79993.57048898206
wait,79993.57050048206
wait,79993.57051078207
wait,79993.57052278207
wait,79993.57053478208
wait,79993.57054518208
wait,79993.57055688208
wait,79993.5705679821
wait,79993.5705794821
wait,79993.57059098211
wait,79993.5706013821
wait,79993.5706129821
wait,79993.57062458212
wait,79993.57063518211
wait,79993.57064648213
wait,79993.57065748212
wait,79993.57066878214
wait,79993.57068068214
wait,79993.57069108213
wait,79993.57070278215
wait,79993.57071408215
wait,79993.57072528214
wait,79993.57073678216
wait,79993.57074698216
wait,79993.57075888217
wait,79993.57077058218
wait,79993.57078108218
wait,79993.57079278218
wait,79993.57080398219
wait,79993.57081518219
wait,79993.57082708219
wait,79993.57083738221
wait,79993.5708494822
wait,79993.5708612822
wait,79993.57087168223
wait,79993.57088298223
wait,79993.57089418222
wait,79993.57090538224
wait,79993.57091708224
wait,79993.57092718224
wait,79993.57093938225
wait,79993.57095068225
wait,79993.57096158226
wait,79993.57097288227
wait,79993.57098378227
wait,79993.57099508226
wait,79993.57100688228
wait,79993.57101718229
wait,79993.57102888227
wait,79993.5710398823
wait,79993.5710515823
wait,79993.5710629823
wait,79993.57107348231
wait,79993.57108498231
wait,79993.57109688231
wait,79993.57110728232
wait,79993.57111918232
wait,79993.57113068232
wait,79993.57114168233
wait,79993.57115328233
wait,79993.57116398234
wait,79993.57117558236
wait,79993.57118748235
wait,79993.57119778235
wait,79993.57120988237
wait,79993.57122168237
wait,79993.57123218237
wait,79993.57124388238
wait,79993.57125508238
wait,79993.57126668238
wait,79993.5712782824
wait,79993.5712882824
wait,79993.57130048239
wait,79993.57131228241
wait,79993.5713253824
wait,79993.57133718241
wait,79993.57134848242
wait,79993.57135978242
wait,79993.57137138242
wait,79993.57138178244
wait,79993.57139338244
wait,79993.57140528243
wait,79993.57141558245
wait,79993.57142688245
wait,79993.57143808245
wait,79993.57144928246
wait,79993.57146108247
wait,79993.57147128247
wait,79993.57148338249
wait,79993.57149528248
wait,79993.57150558248
wait,79993.5715167825
wait,79993.5715278825
wait,79993.5715389825
wait,79993.57155088251
wait,79993.57156108251
wait,79993.57157328252
wait,79993.57158508252
wait,79993.57159568253
wait,79993.57160708253
wait,79993.57161778254
wait,79993.57162908254
wait,79993.57164108254
wait,79993.57165138255
wait,79993.57166368255
wait,79993.57167488255
wait,79993.57168608258
wait,79993.57169748258
wait,79993.57170848257
wait,79993.57171978257
wait,79993.57173188259
wait,79993.57174218258
wait,79993.57175408259
wait,79993.5717654826
wait,79993.5717763826
wait,79993.5717876826
wait,79993.57179808262
wait,79993.57180968262
wait,79993.57182158262
wait,79993.57183188263
wait,79993.57184348263
wait,79993.57185458262
wait,79993.57186658264
wait,79993.57187808264
wait,79993.57188848265
wait,79993.57189988266
wait,79993.57191178265
wait,79993.57192208266
wait,79993.57193358267
wait,79993.57194458267
wait,79993.57195618267
wait,79993.57196768268
wait,79993.57197778269
wait,79993.5719898827
wait,79993.57200128271
wait,79993.5720121827
wait,79993.5720233827
wait,79993.57203468271
wait,79993.57204618271
wait,79993.57205778272
wait,79993.57206768273
wait,79993.57207988272
wait,79993.57209178273
wait,79993.57210218275
wait,79993.57211388275
wait,79993.57212508275
wait,79993.57213658276
wait,79993.57214808276
wait,79993.57215818277
wait,79993.57217008277
wait,79993.57218208277
wait,79993.57219238278
wait,79993.5722036828
wait,79993.57221488279
wait,79993.57222618279
wait,79993.5722375828
wait,79993.57224788281
wait,79993.5722596828
wait,79993.57227148282
wait,79993.57228198282
wait,79993.57229328282
wait,79993.57230418283
wait,79993.57231808284
wait,79993.57234558284
wait,79993.57235928284
wait,79993.57237268286
wait,79993.57238448286
wait,79993.57239688287
wait,79993.57240858287
wait,79993.57242068287
wait,79993.57243208287
wait,79993.57244298288
wait,79993.57245448288
wait,79993.57246658289
wait,79993.5724764829
wait,79993.57248858291
wait,79993.57250008291
wait,79993.57251098292
wait,79993.57252298293
wait,79993.57254028293
wait,79993.57255108294
wait,79993.57256298294
wait,79993.57257518293
wait,79993.57258588295
wait,79993.57259808294
wait,79993.57261058295
wait,79993.57262128296
wait,79993.57263408296
wait,79993.57264688298
wait,79993.57265758298
wait,79993.57267008298
wait,79993.572682783
wait,79993.57269388299
wait,79993.57270668299
wait,79993.57271938301
wait,79993.572730283
wait,79993.572743083
wait,79993.57275568302
wait,79993.57276648302
wait,79993.57277928303
wait,79993.57279198304
wait,79993.57280308304
wait,79993.57281578303
wait,79993.57282868306
wait,79993.57283938305
wait,79993.57285198306
wait,79993.57286458307
wait,79993.57287568306
wait,79993.57288838307
wait,79993.57290138309
wait,79993.57291218308
wait,79993.57292518309
wait,79993.57293818309
wait,79993.57294948309
wait,79993.57296178311
wait,79993.5729742831
wait,79993.57298518311
wait,79993.57299798312
wait,79993.57301048313
wait,79993.57302168313
wait,79993.57303408314
wait,79993.57304678315
wait,79993.57305798316
wait,79993.57307028315
wait,79993.57308278316
wait,79993.57309408317
wait,79993.57310608317
wait,79993.57311858317
wait,79993.57312948318
wait,79993.57314218319
wait,79993.57315488318
wait,79993.5731661832
wait,79993.5731783832
wait,79993.5731909832
wait,79993.57320228321
wait,79993.57321448321
wait,79993.57322728321
wait,79993.57323858322
wait,79993.57325098323
wait,79993.57326368324
wait,79993.57327508324
wait,79993.57328758325
wait,79993.57330008326
wait,79993.57331108325
wait,79993.57332648325
wait,79993.57333898327
wait,79993.57335018327
wait,79993.57336268327
wait,79993.57337528329
wait,79993.57338618329
wait,79993.5733989833
wait,79993.5734114833
wait,79993.5734227833
wait,79993.57343508331
wait,79993.57344758332
wait,79993.57345878331
wait,79993.57347108333
wait,79993.57348368333
wait,79993.57349448332
wait,79993.57350728335
wait,79993.57351998334
wait,79993.57353098334
wait,79993.57354398335
wait,79993.57355658336
wait,79993.57356768336
wait,79993.57358038337
wait,79993.57359338338
wait,79993.57360458339
wait,79993.57361698338
wait,79993.57362958339
wait,79993.5736404834
wait,79993.5736529834
wait,79993.5736654834
wait,79993.57367648341
wait,79993.57368938341
wait,79993.57370198342
wait,79993.57371308343
wait,79993.57372558342
wait,79993.57373828343
wait,79993.57374948345
wait,79993.57376228344
wait,79993.57377508344
wait,79993.57378628346
wait,79993.57379908346
wait,79993.57381188347
wait,79993.57382318347
wait,79993.57383568348
wait,79993.57384838349
wait,79993.57385938348
wait,79993.57387208349
wait,79993.5738848835
wait,79993.5738961835
wait,79993.5739082835
wait,79993.57392568352
wait,79993.57393908352
wait,79993.57394988353
wait,79993.57396298353
wait,79993.57397558354
wait,79993.57398678355
wait,79993.57399948355
wait,79993.57401208354
wait,79993.57402348355
wait,79993.57403578356
wait,79993.57404848356
wait,79993.57405988357
wait,79993.57407208357
wait,79993.57408498359
wait,79993.57409628358
wait,79993.57410818359
wait,79993.5741218836
wait,79993.5741328836
wait,79993.5741444836
wait,79993.57415678362
wait,79993.57416778362
wait,79993.57417968362
wait,79993.57419178363
wait,79993.57420208363
wait,79993.57421428364
wait,79993.57422568365
wait,79993.57423668365
wait,79993.57424818365
wait,79993.57425908366
wait,79993.57427078366
wait,79993.57428308367
wait,79993.57429348367
wait,79993.57430548368
wait,79993.57432048368
wait,79993.57433118368
wait,79993.57434348369
wait,79993.5743552837
wait,79993.5743657837
wait,79993.5743771837
wait,79993.57438828371
wait,79993.57439998371
wait,79993.57441158372
wait,79993.57442228372
wait,79993.57443358374
wait,79993.57444558374
wait,79993.57445588373
wait,79993.57446728375
wait,79993.57447868375
wait,79993.57449028375
wait,79993.57450158376
wait,79993.57451198377
wait,79993.57452388377
wait,79993.57453578377
wait,79993.57454618378
wait,79993.57455838379
wait,79993.57457008379
wait,79993.5745806838
wait,79993.5745918838
wait,79993.5746031838
wait,79993.5746144838
wait,79993.5746260838
wait,79993.57463618382
wait,79993.57464848382
wait,79993.57466048382
wait,79993.57467078384
wait,79993.57468238384
wait,79993.57469378384
wait,79993.57470518386
wait,79993.57471668386
wait,79993.57472748385
wait,79993.57473898387
wait,79993.57475088387
wait,79993.57476128386
wait,79993.57478108388
wait,79993.57479588388
wait,79993.5748171839
wait,79993.5748349839
wait,79993.5748495839
wait,79993.57486568391
wait,79993.57487918393
wait,79993.57489368392
wait,79993.57490878394
wait,79993.57492238394
wait,79993.57493638394
wait,79993.57495078395
wait,79993.57496538396
wait,79993.57497868397
wait,79993.57499098397
wait,79993.57500558397
wait,79993.57502048399
wait,79993.57503438398
wait,79993.575048384
wait,79993.57506328399
wait,79993.575078384
wait,79993.575091884
wait,79993.57510748401
wait,79993.57512388403
wait,79993.57513898403
wait,79993.57515178404
wait,79993.57516708404
wait,79993.57518168405
wait,79993.57519578405
wait,79993.57521148406
wait,79993.57522598407
wait,79993.57523778407
wait,79993.57525318408
wait,79993.57526868409
wait,79993.5752842841
wait,79993.5752958841
wait,79993.5753104841
wait,79993.57532508411
wait,79993.57533878411
wait,79993.57534988411
wait,79993.57536168412
wait,79993.57537368413
wait,79993.57538398413
wait,79993.57539578414
wait,79993.57540718414
wait,79993.57541828415
wait,79993.57542968416
wait,79993.57543998415
wait,79993.57545188416
wait,79993.57546378417
wait,79993.57547408417
wait,79993.57548598417
wait,79993.57549708418
wait,79993.57550868418
wait,79993.57551988418
wait,79993.5755305842
wait,79993.5755421842
wait,79993.5755532842
wait,79993.57556498422
wait,79993.57557618422
wait,79993.57558778422
wait,79993.57559928423
wait,79993.57561038423
wait,79993.57562158423
wait,79993.57563388425
wait,79993.57564548425
wait,79993.57565678425
wait,79993.57566848426
wait,79993.57568048425
wait,79993.57569188425
wait,79993.57570238427
wait,79993.57571418428
wait,79993.57572618427
wait,79993.57573658429
wait,79993.57574828429
wait,79993.57575978429
wait,79993.5757708843
wait,79993.5757822843
wait,79993.5757934843
wait,79993.57580468431
wait,79993.57581648431
wait,79993.57582678432
wait,79993.57583838433
wait,79993.57584938433
wait,79993.57586108433
wait,79993.57587248435
wait,79993.57588368435
wait,79993.57589488434
wait,79993.57590688436
wait,79993.57591718437
wait,79993.57592948436
wait,79993.57594138438
wait,79993.57595178437
wait,79993.57596328437
wait,79993.5759743844
wait,79993.5759859844
wait,79993.5759971844
wait,79993.5760083844
wait,79993.57601998441
wait,79993.57603138441
wait,79993.57604268442
wait,79993.57605408442
wait,79993.57606548442
wait,79993.57607628443
wait,79993.57608758443
wait,79993.57609928443
wait,79993.57610958445
wait,79993.57612628445
wait,79993.57613768445
wait,79993.57614888446
wait,79993.57616048446
wait,79993.57617198446
wait,79993.57618258448
wait,79993.57619438448
wait,79993.57620438447
wait,79993.57621588449
wait,79993.57622598449
wait,79993.57623658449
wait,79993.5762479845
wait,79993.5762578845
wait,79993.5762693845
wait,79993.57627958452
wait,79993.57628978453
wait,79993.57630168452
wait,79993.57631478454
wait,79993.57632668453
wait,79993.57633688454
wait,79993.57634698456
wait,79993.57635888454
wait,79993.57636888455
wait,79993.57638088457
wait,79993.57639118457
wait,79993.57640108456
wait,79993.57641248456
wait,79993.57642238458
wait,79993.57643338457
wait,79993.57644468459
wait,79993.57645468459
wait,79993.57646598459
wait,79993.57647608459
wait,79993.57648628461
wait,79993.57649808461
wait,79993.5765080846
wait,79993.57651968462
wait,79993.57652988462
wait,79993.57654018463
wait,79993.57655158464
wait,79993.57656168463
wait,79993.57657358464
wait,79993.57658388464
wait,79993.57659378466
wait,79993.57660558465
wait,79993.57661578465
wait,79993.57662738467
wait,79993.57663798466
wait,79993.57664788466
wait,79993.57665958468
wait,79993.57666968468
wait,79993.57668128469
wait,79993.57669178469
wait,79993.5767016847
wait,79993.5767130847
wait,79993.57672318471
wait,79993.57673428471
wait,79993.57674558471
wait,79993.57675548471
wait,79993.57676668472
wait,79993.57677668473
wait,79993.57678758472
wait,79993.57679898474
wait,79993.57680888474
wait,79993.57682018474
wait,79993.57683028476
wait,79993.57684068475
wait,79993.57685188475
wait,79993.57686178476
wait,79993.57687338477
wait,79993.57688368477
wait,79993.57689348477
wait,79993.57690578478
wait,79993.57691568478
wait,79993.57692768479
wait,79993.57693788479
wait,79993.5769479848
wait,79993.5769599848
wait,79993.57696998482
wait,79993.5769818848
wait,79993.57699218481
wait,79993.57700228483
wait,79993.57701428482
wait,79993.57702418482
wait,79993.57703618484
wait,79993.57704648485
wait,79993.57705628485
wait,79993.57706788485
wait,79993.57707788485
wait,79993.57708898485
wait,79993.57710008488
wait,79993.57710998486
wait,79993.57712148486
wait,79993.57713148487
wait,79993.57714248488
wait,79993.57715378488
wait,79993.57716368488
wait,79993.5771751849
wait,79993.5771854849
wait,79993.5771967849
wait,79993.57720698492
wait,79993.57721818492
wait,79993.57722928491
wait,79993.57724118493
wait,79993.57725148492
wait,79993.57726268494
wait,79993.57727328494
wait,79993.57728498495
wait,79993.57729678495
wait,79993.57730988496
wait,79993.57732148496
wait,79993.57733348495
wait,79993.57734378497
wait,79993.57735548497
wait,79993.57736648497
wait,79993.57737798498
wait,79993.57738928498
wait,79993.57740068498
wait,79993.577411785
wait,79993.577423785
wait,79993.577434285
wait,79993.57744628501
wait,79993.57745808501
wait,79993.57746828502
wait,79993.57747998503
wait,79993.57749098503
wait,79993.57750258503
wait,79993.57751398504
wait,79993.57752488504
wait,79993.57753638504
wait,79993.57754828506
wait,79993.57755848506
wait,79993.57757068505
wait,79993.57758278507
wait,79993.57759308508
wait,79993.57760498507
wait,79993.5776160851
wait,79993.5776275851
wait,79993.5776390851
wait,79993.57765028511
wait,79993.5776616851
wait,79993.57767318511
wait,79993.57768328511
wait,79993.57769538512
wait,79993.57770728512
wait,79993.57771768513
wait,79993.57772928513
wait,79993.57774038514
wait,79993.57775198514
wait,79993.57776348514
wait,79993.57777488514
wait,79993.57778618517
wait,79993.57779788515
wait,79993.57780788516
wait,79993.57781998518
wait,79993.57783188518
wait,79993.57784218517
wait,79993.57785388519
wait,79993.57786528519
wait,79993.57787648519
wait,79993.5778878852
wait,79993.57789878521
wait,79993.57791008521
wait,79993.57792188523
wait,79993.57793208522
wait,79993.57794378522
wait,79993.57795558522
wait,79993.57796628523
wait,79993.57797758523
wait,79993.57798878524
wait,79993.57800008525
wait,79993.57801178526
wait,79993.57802198525
wait,79993.57803398526
wait,79993.57804588527
wait,79993.57805608526
wait,79993.57806758527
wait,79993.57807878527
wait,79993.57809008528
wait,79993.57810178529
wait,79993.57811218529
wait,79993.5781237853
wait,79993.57813538531
wait,79993.5781459853
wait,79993.5781573853
wait,79993.57816808533
wait,79993.57817948532
wait,79993.57819138533
wait,79993.57820168533
wait,79993.57821328533
wait,79993.57822538534
wait,79993.57823588535
wait,79993.57824778535
wait,79993.57825928535
wait,79993.57827058536
wait,79993.57828218536
wait,79993.57829738536
wait,79993.57842558542
wait,79993.57844508544
wait,79993.57846428544
wait,79993.57848598545
wait,79993.57850268546
wait,79993.57851768547
wait,79993.57853268547
wait,79993.57854438548
wait,79993.57855488548
wait,79993.57856538548
wait,79993.5785786855
wait,79993.5785946855
wait,79993.57860918551
wait,79993.57862458551
wait,79993.57864048552
wait,79993.57865548553
wait,79993.57867008552
wait,79993.57868538554
wait,79993.57871568555
wait,79993.57873638555
wait,79993.57875238557
wait,79993.57876438557
wait,79993.57877868558
wait,79993.57880388558
wait,79993.5788208856
wait,79993.5788335856
wait,79993.5788459856
wait,79993.57885808562
wait,79993.57886948562
wait,79993.57888168562
wait,79993.57889408563
wait,79993.57890598563
wait,79993.57892098564
wait,79993.57893778564
wait,79993.57894928566
wait,79993.57896958565
wait,79993.57898718567
wait,79993.57900078567
wait,79993.57901318568
wait,79993.57902358568
wait,79993.57903588569
wait,79993.57904858569
wait,79993.5790592857
wait,79993.5790712857
wait,79993.5790827857
wait,79993.57909478572
wait,79993.57910638572
wait,79993.57911748571
wait,79993.57912948573
wait,79993.57914208573
wait,79993.57915598575
wait,79993.57917498575
wait,79993.57919588576
wait,79993.57921798575
wait,79993.57923608577
wait,79993.57924948577
wait,79993.57927558578
wait,79993.57929048578
wait,79993.57930938581
wait,79993.5793239858
wait,79993.57933588582
wait,79993.57935038581
wait,79993.57936578583
wait,79993.57938168583
wait,79993.57939508585
wait,79993.57943478586
wait,79993.57944998586
wait,79993.57946578588
wait,79993.57947928588
wait,79993.57949268588
wait,79993.57950478588
wait,79993.5795174859
wait,79993.57952968589
wait,79993.5795436859
wait,79993.5795588859
wait,79993.57957548591
wait,79993.57959678592
wait,79993.57961298594
wait,79993.57962858594
wait,79993.57964248594
wait,79993.57965618595
wait,79993.57967078596
wait,79993.57968628596
wait,79993.57970148596
wait,79993.57971888597
wait,79993.57974008599
wait,79993.579758086
wait,79993.579774486
wait,79993.579793586
wait,79993.57981648602
wait,79993.57983888601
wait,79993.57985348604
wait,79993.57986618603
wait,79993.57987788605
wait,79993.57988988605
wait,79993.57990198604
wait,79993.57991398606
wait,79993.57992608607
wait,79993.57993758607
wait,79993.57994948608
wait,79993.57996088608
wait,79993.57997228608
wait,79993.5799836861
wait,79993.57999608609
wait,79993.5800167861
wait,79993.58003148611
wait,79993.58004298611
wait,79993.58005518612
wait,79993.58006768613
wait,79993.58007938613
wait,79993.58009168613
wait,79993.58010358614
wait,79993.58011488615
wait,79993.58012708616
wait,79993.58013868616
wait,79993.58015098616
wait,79993.58016298617
wait,79993.58017498617
wait,79993.58018668617
wait,79993.58019858618
wait,79993.58021028618
wait,79993.5802223862
wait,79993.58023458619
wait,79993.58024648619
wait,79993.58025828621
wait,79993.58027058622
wait,79993.5802827862
wait,79993.58029398622
wait,79993.58030948622
wait,79993.58032128624
wait,79993.58033278624
wait,79993.58034458624
wait,79993.58035578625
wait,79993.58036718625
wait,79993.58037858625
wait,79993.58038898627
wait,79993.58040058627
wait,79993.58041258626
wait,79993.58042298628
wait,79993.58043458629
wait,79993.58044558628
wait,79993.5804572863
wait,79993.5804685863
wait,79993.58047918629
wait,79993.5804903863
wait,79993.5805023863
wait,79993.58051258631
wait,79993.58052428631
wait,79993.58053548633
wait,79993.58054658632
wait,79993.58055788632
wait,79993.58056908633
wait,79993.58058038633
wait,79993.58059238634
wait,79993.58060278636
wait,79993.58061458636
wait,79993.58062648635
wait,79993.58063688637
wait,79993.58064858637
wait,79993.58065968637
wait,79993.58067128639
wait,79993.58068278639
wait,79993.58069348638
wait,79993.5807052864
wait,79993.5807171864
wait,79993.58072758639
wait,79993.58073948641
wait,79993.58075128641
wait,79993.58076168642
wait,79993.58077338642
wait,79993.58078468643
wait,79993.58079588643
wait,79993.58080758645
wait,79993.58081788644
wait,79993.58082988644
wait,79993.58084188646
wait,79993.58085218645
wait,79993.58086398646
wait,79993.58087518647
wait,79993.58088708647
wait,79993.58089828647
wait,79993.58090858649
wait,79993.58092028649
wait,79993.58093208648
wait,79993.5809422865
wait,79993.5809541865
wait,79993.5809654865
wait,79993.58097668651
wait,79993.58098838651
wait,79993.58099918651
wait,79993.58101048652
wait,79993.58102228653
wait,79993.58103268653
wait,79993.58104448655
wait,79993.58105588655
wait,79993.58106698655
wait,79993.58107848656
wait,79993.58108938656
wait,79993.58110088656
wait,79993.58111278657
wait,79993.58112298658
wait,79993.58113508657
wait,79993.58114678659
wait,79993.5811572866
wait,79993.58116868659
wait,79993.5811793866
wait,79993.5811907866
wait,79993.5812027866
wait,79993.58121288662
wait,79993.58122478661
wait,79993.58123608661
wait,79993.58124698664
wait,79993.58125848664
wait,79993.58126928663
wait,79993.58128068665
wait,79993.58129548664
wait,79993.58130588665
wait,79993.58131618665
wait,79993.58132598666
wait,79993.58133618666
wait,79993.58134618666
wait,79993.58135608668
wait,79993.58136608667
wait,79993.58137618667
wait,79993.58138608669
wait,79993.5813960867
wait,79993.5814058867
wait,79993.58141578668
wait,79993.5814254867
wait,79993.5814351867
wait,79993.5814451867
wait,79993.58145528672
wait,79993.58146498672
wait,79993.58147498671
wait,79993.58148528673
wait,79993.58149558674
wait,79993.58150548673
wait,79993.58151538673
wait,79993.58152528675
wait,79993.58153518675
wait,79993.58154518675
wait,79993.58155498675
wait,79993.58156488676
wait,79993.58157508676
wait,79993.58158648676
wait,79993.58159738677
wait,79993.58160758678
wait,79993.58161768678
wait,79993.5816273868
wait,79993.58163758679
wait,79993.58164738679
wait,79993.58165988681
wait,79993.5816698868
wait,79993.5816798868
wait,79993.58169018681
wait,79993.58170058682
wait,79993.58171048682
wait,79993.58172048682
wait,79993.58173058684
wait,79993.58174078683
wait,79993.58175118684
wait,79993.58176148684
wait,79993.58177158685
wait,79993.58178158685
wait,79993.58179158685
wait,79993.58180158686
wait,79993.58181188686
wait,79993.58182248687
wait,79993.58183248687
wait,79993.58184298688
wait,79993.58185308689
wait,79993.58186338689
wait,79993.5818738869
wait,79993.58188378689
wait,79993.58189358689
wait,79993.5819034869
wait,79993.58191358691
wait,79993.58192368691
wait,79993.58193368692
wait,79993.58194358692
wait,79993.58195368692
wait,79993.58196368693
wait,79993.58197388693
wait,79993.58198408694
wait,79993.58199408694
wait,79993.58200568696
wait,79993.58201588695
wait,79993.58202708694
wait,79993.58203828697
wait,79993.58204878696
wait,79993.58205878697
wait,79993.58206868698
wait,79993.58207888698
wait,79993.58208908698
wait,79993.58209888698
wait,79993.582109087
wait,79993.582121987
wait,79993.582135387
wait,79993.58215038701
wait,79993.582166587
wait,79993.58218268702
wait,79993.58219848703
wait,79993.58221408704
wait,79993.58222918704
wait,79993.58224338705
wait,79993.58226598705
wait,79993.58228278707
wait,79993.58233418709
wait,79993.5823650871
wait,79993.58239338711
wait,79993.58243098712
wait,79993.58247338714
wait,79993.58252208716
wait,79993.58256658718
wait,79993.58261838721
wait,79993.58266078723
wait,79993.58270878725
wait,79993.58275118726
wait,79993.58280718728
wait,79993.5828511873
wait,79993.58290438732
wait,79993.58294688734
wait,79993.58299548738
wait,79993.58304498739
wait,79993.5830904874
wait,79993.58313668743
wait,79993.58318118745
wait,79993.58322438746
wait,79993.58325928748
wait,79993.58331278751
wait,79993.58335668752
wait,79993.58339858754
wait,79993.58344788756
wait,79993.58349778758
wait,79993.58354208761
wait,79993.58358568762
wait,79993.58363018764
wait,79993.58367518765
wait,79993.58371968768
wait,79993.58376468769
wait,79993.58380918771
wait,79993.58385608773
wait,79993.58389848775
wait,79993.58395018776
wait,79993.58399218779
wait,79993.58404098781
wait,79993.58408158782
wait,79993.58413148785
wait,79993.58418038787
wait,79993.58422678789
wait,79993.5842690879
wait,79993.58431738793
wait,79993.58436158794
wait,79993.58440228798
wait,79993.58445448798
wait,79993.584499288
wait,79993.58453138801
wait,79993.58457488804
wait,79993.58462718806
wait,79993.58467738809
wait,79993.5847182881
wait,79993.58476858812
wait,79993.58481148814
wait,79993.58484968815
wait,79993.58489548818
wait,79993.58494058819
wait,79993.58499948822
wait,79993.58504258824
wait,79993.58512698827
wait,79993.5851888883
wait,79993.58540298839
wait,79993.58579218855
wait,79993.58584168857
wait,79993.58603518865
wait,79993.58606848867
wait,79993.58627418875
wait,79993.58638758882
wait,79993.58651858885
wait,79993.58654218887
wait,79993.58655988889
wait,79993.58665778891
wait,79993.58667958893
wait,79993.58672808897
wait,79993.5870528891
wait,79993.58742238925
wait,79993.58753538929
wait,79993.5875751893
wait,79993.58762458933
wait,79993.58767338935
wait,79993.58789978945
wait,79993.58798548949
wait,79993.58803728952
wait,79993.5884797897
wait,79993.58876668982
wait,79993.58886718986
wait,79993.58889298988
wait,79993.58896168991
wait,79993.58903368993
wait,79993.58921549
wait,79993.58926599004
wait,79993.58929929005
wait,79993.58932259005
wait,79993.58935009007
